HTTP_SYSTEM_ERROR,activeThreads,clients,cpu,fileDescriptors,free_disk_space,gc,http2xxNum,http4xxNum,http5xxNum,httpHitsRate,httpMeanTimes,httpSessions,httpSessionsMeanAge,httpSystemErrors,http_Cpu_Time_Sum,http_Error_Hits,http_Gobal_Hits,loadedClassesCount,runningThreads,systemLoad,threadCount,tomcatBusyThreads,tomcatBytesSent,usedConnections,usedMemory,usedNonHeapMemory,usedPhysicalMemorySize
6,2,51,0,349,23683300000,0,67259,12,36570,0,49129,0,-1,100,1,36057,67271,8824,7,0.02,29,2,200,290,275449000,69575800,1837640000
6,0,51,0,347,23683200000,0,67259,12,36570,2,27190,0,-1,100,1,36057,67271,8824,7,0.01,29,0,55642,290,295217000,69575800,1837600000
6,0,49,0,347,23683200000,0,67261,12,36572,0,27190,0,-1,100,1,36058,67273,8824,7,0.04,29,0,202,290,308830000,69575800,1837760000
6,0,49,0,347,23683200000,0,67261,12,36572,0,27190,0,-1,100,1,36058,67273,8824,7,0.02,29,0,201,290,322077000,69575800,1837750000
6,1,50,0,348,23683200000,0,67261,12,36572,0,27190,0,-1,100,1,36058,67273,8824,7,0.22,29,1,200,290,335481000,69575800,1837650000
6,1,50,0,348,23683200000,0,67261,12,36572,0,27190,0,-1,100,1,36058,67273,8824,7,0.08,29,1,200,290,348711000,69575800,1837620000
6,1,49,0,348,23683200000,0,67261,12,36572,0,27190,0,-1,100,1,36058,67273,8824,7,0.08,29,1,201,290,361493000,69575800,1837750000
6,0,49,0,347,23683100000,0,67261,12,36572,1,143735,0,-1,100,1,36058,67273,8824,7,0.03,29,0,27921,290,377343000,69575800,1838150000
6,2,51,0,349,23683100000,0,67262,12,36573,0,143735,0,-1,100,1,36058,67274,8824,7,0.01,29,2,203,290,266559000,69575800,1838150000
6,2,51,0,349,23683100000,0,67262,12,36573,0,143735,0,-1,100,1,36058,67274,8824,7,0,29,2,202,290,279885000,69575800,1838150000
6,0,51,0,347,23683000000,0,67262,12,36573,2,101099,0,-1,100,1,36058,67274,8824,7,0,29,0,55645,290,297069000,69575800,1838270000
6,0,51,0,347,23683000000,0,67264,12,36575,0,101099,0,-1,100,1,36060,67276,8824,7,0,29,0,203,290,310973000,69575800,1838220000
6,0,51,0,347,23683000000,0,67264,12,36575,0,101099,0,-1,100,1,36060,67276,8824,7,0,29,0,200,290,323365000,69575800,1838190000
6,0,51,0,347,23683000000,0,67264,12,36575,0,101099,0,-1,100,1,36060,67276,8824,7,0,29,0,200,290,336576000,69575800,1834050000
6,0,51,0,347,23683000000,0,67264,12,36575,0,101099,0,-1,100,1,36060,67276,8824,7,0,29,0,201,290,350476000,69575800,1834090000
6,0,51,0,347,23682900000,0,67264,12,36575,0,101099,0,-1,100,1,36060,67276,8824,7,0,29,0,199,290,366143000,69575800,1834250000
6,0,47,0,347,23682900000,0,67264,12,36575,0,101099,0,-1,100,1,36060,67276,8824,7,0,29,0,201,290,379384000,69575800,1834380000
6,0,47,0,347,23682900000,0,67264,12,36575,0,101099,0,-1,100,1,36060,67276,8824,7,0,29,0,201,290,265073000,69575800,1834900000
6,0,44,0,347,23682900000,0,67264,12,36575,0,101099,0,-1,100,1,36060,67276,8824,7,0,29,0,200,290,278937000,69575800,1834830000
6,0,44,0,347,23682900000,0,67264,12,36575,0,101099,0,-1,100,1,36060,67276,8824,7,0,29,0,199,290,291366000,69575800,1834800000
6,4,48,0,351,23682900000,0,67264,12,36575,0,101099,0,-1,100,1,36060,67276,8824,7,0.06,29,4,200,290,305677000,69575800,1834800000
6,0,48,0,347,23682800000,0,67264,12,36575,4,23092,0,-1,100,1,36060,67276,8824,7,0.02,29,0,111090,290,326010000,69575800,1835090000
6,1,49,0,348,23682700000,0,67268,12,36579,0,23092,0,-1,100,1,36062,67280,8824,7,0.01,29,1,204,290,343081000,69575800,1835200000
6,1,49,0,348,23682700000,0,67268,12,36579,0,23092,0,-1,100,1,36062,67280,8824,7,0,29,1,201,290,355863000,69575800,1835200000
6,1,48,0,348,23682700000,0,67268,12,36579,2,40549,0,-1,100,1,36062,67280,8824,7,0,29,1,55644,290,373668000,69575800,1835160000
6,1,48,0,348,23682700000,0,67270,12,36581,0,40549,0,-1,100,1,36064,67282,8824,7,0,29,1,202,290,386881000,69575800,1835320000
6,2,49,0,349,23682700000,0,67270,12,36581,0,40549,0,-1,100,1,36064,67282,8824,7,0,29,2,200,290,271214000,69575800,1835230000
6,0,49,0,347,23682600000,0,67270,12,36581,2,89173,0,-1,100,1,36064,67282,8824,7,0,29,0,55644,290,288784000,69575800,1835210000
6,2,51,0,349,23682600000,0,67272,12,36583,0,89173,0,-1,100,1,36065,67284,8824,7,0.04,29,2,202,290,302786000,69575800,1835340000
6,0,51,0,347,23682500000,0,67272,12,36583,2,25696,0,-1,100,1,36065,67284,8824,7,0.06,29,0,55644,290,322310000,69575800,1835560000
6,0,51,0,347,23682500000,0,67274,12,36585,0,25696,0,-1,100,1,36066,67286,8824,7,0.02,29,0,201,290,335639000,69575800,1835560000
6,0,51,0,347,23682500000,0,67274,12,36585,0,25696,0,-1,100,1,36066,67286,8824,7,0.14,29,0,199,290,349855000,69575800,1835530000
6,0,50,0,347,23682500000,0,67274,12,36585,0,25696,0,-1,100,1,36066,67286,8824,7,0.05,29,0,201,290,362103000,69575800,1835610000
6,0,50,0,347,23682500000,0,67274,12,36585,0,25696,0,-1,100,1,36066,67286,8824,7,0.02,29,0,200,290,375801000,69575800,1835640000
6,0,47,0,347,23682500000,0,67274,12,36585,0,25696,0,-1,100,1,36066,67286,8824,7,0.01,29,0,199,290,389093000,69575800,1835640000
6,0,47,0,347,23682500000,0,67274,12,36585,0,25696,0,-1,100,1,36066,67286,8824,7,0,29,0,201,290,274894000,69575800,1835800000
6,0,45,0,347,23682400000,0,67274,12,36585,0,25696,0,-1,100,1,36066,67286,8824,7,0,29,0,200,290,290648000,69575800,1835830000
6,0,45,0,347,23682400000,0,67274,12,36585,0,25696,0,-1,100,1,36066,67286,8824,7,0,29,0,200,290,303680000,69575800,1836290000
6,1,46,0,348,23682400000,0,67274,12,36585,0,25696,0,-1,100,1,36066,67286,8824,7,0.05,29,1,199,290,318053000,69575800,1836260000
6,1,46,0,348,23682400000,0,67274,12,36585,0,25696,0,-1,100,1,36066,67286,8824,7,0.02,29,1,201,290,330665000,69575800,1836370000
6,0,46,0,347,23682400000,0,67274,12,36585,1,80436,0,-1,100,1,36066,67286,8824,7,0.01,29,0,27923,290,345250000,69575800,1836320000
6,0,46,0,347,23682400000,0,67275,12,36586,0,80436,0,-1,100,1,36067,67287,8824,7,0,29,0,203,290,360054000,69575800,1836320000
6,0,47,0,347,23682300000,0,67275,12,36586,0,80436,0,-1,100,1,36067,67287,8824,7,0,29,0,200,290,372615000,69575800,1836310000
6,0,47,0,347,23682300000,0,67275,12,36586,1,21966,0,-1,100,1,36067,67287,8824,7,0,29,0,27922,290,262985000,69575800,1836470000
6,0,44,0,347,23682300000,0,67276,12,36587,0,21966,0,-1,100,1,36068,67288,8824,7,0,29,0,202,290,277122000,69575800,1836590000
6,0,44,0,347,23682300000,0,67276,12,36587,0,21966,0,-1,100,1,36068,67288,8824,7,0,29,0,200,290,290742000,69575800,1836630000
6,0,42,0,347,23682300000,0,67276,12,36587,0,21966,0,-1,100,1,36068,67288,8824,7,0,29,0,198,290,303308000,69575800,1836630000
6,0,42,0,347,23682200000,0,67276,12,36587,0,21966,0,-1,100,1,36068,67288,8824,7,0,29,0,199,290,316452000,69575800,1836770000
6,0,45,0,347,23682200000,0,67276,12,36587,0,21966,0,-1,100,1,36068,67288,8824,7,0,29,0,199,290,329694000,69575800,1836770000
6,3,45,0,350,23682200000,0,67276,12,36587,0,21966,0,-1,100,1,36068,67288,8824,7,0,29,3,198,290,343917000,69575800,1836960000
6,0,43,0,347,23682100000,0,67276,12,36587,3,80902,0,-1,100,1,36068,67288,8824,7,0,29,0,83366,290,365165000,69575800,1837010000
6,0,43,0,347,23682100000,0,67279,12,36590,0,80902,0,-1,100,1,36069,67291,8824,7,0,29,0,202,290,378998000,69575800,1837130000
6,0,46,0,347,23682100000,0,67279,12,36590,0,80902,0,-1,100,1,36069,67291,8824,7,0,29,0,200,290,264919000,69575800,1837080000
6,3,46,0,350,23682100000,0,67279,12,36590,0,80902,0,-1,100,1,36069,67291,8824,7,0,29,3,200,290,278862000,69575800,1837080000
6,0,49,0,347,23682000000,0,67279,12,36590,3,60341,0,-1,100,1,36069,67291,8824,7,0,29,0,83366,290,297191000,69575800,1837280000
6,0,49,0,347,23682000000,0,67282,12,36593,3,45646,0,-1,100,1,36071,67294,8824,7,0,29,0,83368,290,317004000,69577900,1837260000
6,0,48,0,347,23682000000,0,67285,12,36596,0,45646,0,-1,100,1,36073,67297,8824,7,0,29,0,201,290,330190000,69580100,1837280000
6,0,48,0,347,23681900000,0,67285,12,36596,0,45646,0,-1,100,1,36073,67297,8824,7,0,29,0,199,290,347657000,69580100,1837660000
6,0,50,0,347,23681900000,0,67285,12,36596,0,45646,0,-1,100,1,36073,67297,8824,7,0,29,0,200,290,360234000,69580100,1837760000
6,2,50,0,349,23681900000,0,67285,12,36596,0,45646,0,-1,100,1,36073,67297,8824,7,0.04,29,2,200,290,373824000,69580100,1837760000
6,0,48,0,347,23681800000,0,67285,12,36596,2,92717,0,-1,100,1,36073,67297,8824,7,0.02,29,0,55645,290,262039000,69580100,1837880000
6,0,48,0,347,23681800000,0,67287,12,36598,0,92717,0,-1,100,1,36074,67299,8824,7,0.01,29,0,202,290,275801000,69580100,1837920000
6,0,45,0,347,23681800000,0,67287,12,36598,0,92717,0,-1,100,1,36074,67299,8824,7,0,29,0,200,290,289141000,69581000,1837800000
6,0,45,0,347,23681800000,0,67287,12,36598,0,92717,0,-1,100,1,36074,67299,8824,7,0,29,0,199,290,302094000,69581000,1837990000
6,0,48,0,347,23681700000,0,67287,12,36598,0,92717,0,-1,100,1,36074,67299,8824,7,0,29,0,199,290,318960000,69581000,1837960000
6,3,48,0,350,23681700000,0,67287,12,36598,0,92717,0,-1,100,1,36074,67299,8824,7,0,29,3,200,290,331709000,69581000,1838150000
6,3,44,0,350,23681700000,0,67287,12,36598,0,92717,0,-1,100,1,36074,67299,8824,7,0,29,3,200,290,345510000,69581000,1838220000
6,0,44,0,347,23681700000,0,67287,12,36598,3,125958,0,-1,100,1,36074,67299,8824,7,0.07,29,0,83366,290,363675000,69581000,1838330000
6,0,40,0,347,23681700000,0,67290,12,36601,0,125958,0,-1,100,1,36092,67302,8824,7,0.03,29,0,202,290,377380000,69581000,1838300000
6,0,40,0,347,23681700000,0,67290,12,36601,0,125958,0,-1,100,1,36092,67302,8824,7,0.01,29,0,202,290,263090000,69581000,1838330000
6,0,41,0,347,23681700000,0,67290,12,36601,0,125958,0,-1,100,1,36092,67302,8824,7,0,29,0,202,290,276134000,69581000,1838340000
6,0,41,0,347,23681600000,0,67290,12,36601,1,14976,0,-1,100,1,36092,67302,8824,7,0.5,29,0,27922,290,295043000,69581000,1838390000
6,0,37,0,347,23681600000,0,67291,12,36602,0,14976,0,-1,100,1,36093,67303,8824,7,0.28,29,0,202,290,308418000,69581000,1838570000
6,0,37,0,347,23681600000,0,67291,12,36602,0,14976,0,-1,100,1,36093,67303,8824,7,0.14,29,0,200,290,321948000,69581000,1838600000
6,0,41,0,347,23681600000,0,67291,12,36602,0,14976,0,-1,100,1,36093,67303,8824,7,0.18,29,0,200,290,334905000,69581000,1838630000
6,4,41,0,351,23681600000,0,67291,12,36602,0,14976,0,-1,100,1,36093,67303,8824,7,0.1,29,4,199,290,349160000,69581000,1838630000
6,0,42,0,347,23681500000,0,67291,12,36602,4,61560,0,-1,100,1,36093,67303,8824,7,0.07,29,0,111087,290,369198000,69581000,1838730000
6,1,42,0,348,23681500000,0,67295,12,36606,0,61560,0,-1,100,1,36095,67307,8824,7,0.06,29,1,204,290,382883000,69581000,1838870000
6,0,42,0,347,23681400000,0,67295,12,36606,1,74911,0,-1,100,1,36095,67307,8824,7,0.05,29,0,27923,290,273385000,69581000,1838960000
6,0,42,0,347,23681400000,0,67296,12,36607,0,74911,0,-1,100,1,36096,67308,8824,7,0.05,29,0,202,290,286617000,69581000,1838960000
6,0,46,0,347,23681400000,0,67296,12,36607,0,74911,0,-1,100,1,36096,67308,8824,7,0.05,29,0,199,290,300391000,69581000,1838960000
6,4,46,0,351,23681400000,0,67296,12,36607,0,74911,0,-1,100,1,36096,67308,8824,7,0.05,29,4,201,290,313973000,69581000,1838940000
6,0,46,0,347,23681300000,0,67296,12,36607,4,92532,0,-1,100,1,36096,67308,8824,7,0.05,29,0,111088,290,334660000,69581000,1839080000
6,0,46,0,347,23681300000,0,67300,12,36611,0,92532,0,-1,100,1,36098,67312,8824,7,0.05,29,0,203,290,347852000,69581000,1839050000
6,0,45,0,347,23681300000,0,67300,12,36611,0,92532,0,-1,100,1,36098,67312,8824,7,0.05,29,0,200,290,360512000,69581000,1839170000
6,0,45,0,347,23681200000,0,67300,12,36611,0,92532,0,-1,100,1,36098,67312,8824,7,0.05,29,0,200,290,377556000,69581000,1839170000
6,0,44,0,347,23681200000,0,67300,12,36611,0,92532,0,-1,100,1,36098,67312,8824,7,0.05,29,0,201,290,389945000,69581000,1839170000
6,0,44,0,347,23681200000,0,67300,12,36611,0,92532,0,-1,100,1,36098,67312,8824,7,0.05,29,0,201,290,275588000,69581000,1839280000
6,0,46,0,347,23681200000,0,67300,12,36611,0,92532,0,-1,100,1,36098,67312,8824,7,0.05,29,0,200,290,287612000,69581000,1839280000
6,0,46,0,347,23681100000,0,67300,12,36611,2,7204,0,-1,100,1,36098,67312,8824,7,0.05,29,0,55645,290,304974000,69581000,1839320000
6,0,43,0,347,23681100000,0,67302,12,36613,0,7204,0,-1,100,1,36099,67314,8824,7,0.15,29,0,202,290,318836000,69581000,1839440000
6,0,43,0,347,23681100000,0,67302,12,36613,0,7204,0,-1,100,1,36099,67314,8824,7,0.09,29,0,200,290,331536000,69581000,1839380000
6,0,41,0,347,23681100000,0,67302,12,36613,0,7204,0,-1,100,1,36099,67314,8824,7,0.06,29,0,198,290,348706000,69577600,1837240000
6,0,41,0,347,23681000000,0,67302,12,36613,0,7204,0,-1,100,1,36099,67314,8824,7,0.06,29,0,198,290,362048000,69577600,1837400000
6,0,39,0,347,23681000000,0,67302,12,36613,0,7204,0,-1,100,1,36099,67314,8824,7,0.09,29,0,199,290,374496000,69577600,1837530000
6,0,39,0,347,23681000000,0,67302,12,36613,0,7204,0,-1,100,1,36099,67314,8824,7,0.06,29,0,197,290,387680000,69577600,1837430000
6,0,38,0,347,23681000000,0,67302,12,36613,0,7204,0,-1,100,1,36099,67314,8824,7,0.06,29,0,200,290,274827000,69577600,1837530000
6,0,38,0,347,23681000000,0,67302,12,36613,0,7204,0,-1,100,1,36099,67314,8824,7,0.05,29,0,196,290,287650000,69577600,1837590000
6,0,38,0,347,23681000000,0,67302,12,36613,0,7204,0,-1,100,1,36099,67314,8824,7,0.02,29,0,199,290,300382000,69581400,1837580000
6,0,38,0,347,23681000000,0,67302,12,36613,0,7204,0,-1,100,1,36099,67314,8824,7,0.01,29,0,199,290,316078000,69581400,1837620000
6,0,41,0,347,23680900000,0,67302,12,36613,0,7204,0,-1,100,1,36099,67314,8824,7,0,29,0,199,290,330360000,69581900,1837670000
6,3,41,0,350,23680900000,0,67302,12,36613,0,7204,0,-1,100,1,36099,67314,8824,7,0.07,29,3,198,290,343690000,69581900,1837670000
6,3,40,0,350,23680900000,0,67302,12,36613,0,7204,0,-1,100,1,36099,67314,8824,7,0.03,29,3,199,290,356613000,69582000,1837590000
6,0,40,0,347,23680900000,0,67302,12,36613,3,125267,0,-1,100,1,36099,67314,8824,7,0.01,29,0,83366,290,375170000,69582000,1837750000
6,0,37,0,347,23680900000,0,67305,12,36616,0,125267,0,-1,100,1,36101,67317,8824,7,0,29,0,203,290,388953000,69582000,1837720000
6,0,37,0,347,23680900000,0,67305,12,36616,0,125267,0,-1,100,1,36101,67317,8824,7,0,29,0,52134,290,274786000,69582000,1837740000
6,0,39,0,347,23680800000,0,67305,12,36616,0,125267,0,-1,100,1,36101,67317,8824,7,0,29,0,202,290,291189000,69582000,1837920000
6,0,39,0,347,23680700000,0,67305,12,36616,2,558,0,-1,100,1,36101,67317,8824,7,0,29,0,55643,290,308268000,69582000,1838500000
6,0,39,0,347,23680700000,0,67307,12,36618,0,558,0,-1,100,1,36102,67319,8824,7,0,29,0,197,290,321411000,69582000,1838500000
6,0,39,0,347,23680700000,0,67307,12,36618,0,558,0,-1,100,1,36102,67319,8824,7,0,29,0,194,290,334132000,69582000,1838620000
6,0,39,0,347,23680700000,0,67307,12,36618,0,558,0,-1,100,1,36102,67319,8824,7,0,29,0,197,290,347777000,69582000,1838660000
6,0,39,0,347,23680700000,0,67307,12,36618,0,558,0,-1,100,1,36102,67319,8824,7,0,29,0,197,290,361050000,69582000,1838720000
6,0,42,0,347,23680700000,0,67307,12,36618,0,558,0,-1,100,1,36102,67319,8824,7,0.04,29,0,198,290,373769000,69582000,1838750000
6,0,42,0,347,23680600000,0,67307,12,36618,3,10896,0,-1,100,1,36102,67319,8824,7,0.02,29,0,83363,290,268436000,69582000,1838870000
6,0,43,0,347,23680600000,0,67310,12,36621,0,10896,0,-1,100,1,36104,67322,8824,7,0.01,29,0,203,290,281915000,69582000,1838870000
6,1,43,0,348,23680600000,0,67310,12,36621,0,10896,0,-1,100,1,36104,67322,8824,7,0,29,1,201,290,295769000,69582000,1838960000
6,1,44,0,349,23680600000,0,67310,12,36621,0,10896,0,-1,100,1,36104,67322,8824,7,0,29,1,200,291,308196000,69582000,1839110000
6,0,44,0,351,23680500000,0,67310,12,36621,2,79786,1,0,50,1,36104,67322,8824,7,0,29,0,68882,294,332171000,69582000,1839710000
6,0,43,0,357,23680500000,0,67312,12,36622,0,79786,1,1,50,1,36106,67324,8824,7,0,29,0,200,300,342724000,69582000,1839790000
6,0,43,0,357,23680500000,0,67312,12,36622,0,79786,1,2,50,1,36106,67324,8824,7,0,29,0,198,300,347775000,69582000,1842620000
6,0,44,0,347,23680500000,0,67312,12,36622,1,0,2,1,100,1,36106,67324,8824,7,0.05,29,0,387,290,353222000,69582000,1841480000
6,0,44,0,350,23680300000,0,67312,13,36622,42,20,17,0,0,1,36107,67325,8824,7,0.02,29,0,1109920,292,284254000,69582000,1841420000
6,0,41,0,350,23680200000,0,67354,13,36622,57,15,19,1,0,1,36117,67367,8824,7,0.01,29,0,885360,292,301526000,69582000,1841090000
6,0,41,0,349,23680200000,0,67411,13,36622,55,15,25,2,0,1,36125,67424,8824,7,0,29,0,1877070,291,322690000,69582000,1840960000
6,0,40,0,349,23680100000,0,67466,13,36622,58,14,27,2,0,1,36140,67479,8824,7,0,29,0,987404,291,339138000,69582000,1839600000
6,0,40,0,349,23680100000,0,67524,13,36622,57,14,31,3,0,1,36138,67537,8824,7,0.06,29,0,930722,291,357865000,69582000,1839640000
6,1,42,1,349,23679900000,0,67581,13,36622,57,21,48,3,0,1,36151,67594,8824,7,0.09,29,1,999835,291,313119000,69582000,1839260000
6,0,42,1,351,23679300000,0,67638,13,36622,135,15,87,2,0,1,36157,67651,8824,7,0.08,29,0,3437820,292,333544000,69559000,1840170000
6,0,39,1,351,23679100000,0,67773,13,36622,163,14,95,3,0,1,36154,67786,8824,7,0.1,29,0,2882520,292,373295000,69525400,1840060000
6,0,39,1,350,23679000000,0,67936,13,36622,165,14,109,3,0,1,36145,67949,8824,7,0.04,29,0,5117150,292,294994000,69525400,1839670000
6,0,41,1,350,23678800000,0,68101,13,36622,164,14,119,4,0,1,36155,68114,8824,7,0.16,29,0,2859490,292,339375000,69384000,1840260000
6,0,41,2,352,23678200000,0,68265,13,36622,247,15,159,4,0,1,36166,68278,8824,7,0.13,29,0,4900460,292,356288000,69384000,1841030000
6,0,45,3,353,23677600000,0,68512,13,36622,277,17,202,4,0,1,36179,68525,8824,7,0.08,29,0,4658590,294,308158000,69384000,1842090000
6,0,45,3,357,23676400000,0,68789,13,36622,238,332,302,3,0,1,36144,68802,8824,7,0.06,29,0,7467340,294,272844000,69356600,1843560000
6,0,44,3,356,23675900000,0,69027,13,36622,416,19,325,4,0,1,36137,69040,8824,7,0.02,29,0,7949690,294,385439000,69414800,1840360000
6,1,44,3,357,23675400000,0,69443,13,36622,429,31,365,4,0,1,36146,69456,8824,7,0.16,29,1,8310650,293,389361000,69414800,1841360000
6,0,47,2,359,23675100000,0,69872,13,36622,246,269,397,5,0,1,36154,69885,8824,7,0.31,29,0,8378200,293,354576000,69419100,1841880000
6,0,47,3,357,23674200000,0,70118,13,36622,382,89,463,5,0,1,36128,70131,8824,7,0.16,29,0,8234660,293,319787000,69430100,1843330000
6,1,46,3,360,23673400000,0,70500,13,36622,456,26,516,5,0,1,36138,70513,8824,7,0.27,29,1,8183900,295,308014000,69430100,1844670000
6,0,46,3,358,23672800000,0,70956,13,36622,462,40,562,6,0,1,36139,70969,8824,7,0.54,29,0,8265490,295,350192000,69430100,1845890000
6,2,50,3,361,23672200000,0,71418,13,36622,388,138,607,6,0,1,36150,71431,8824,7,0.23,29,2,8157090,295,269431000,69438000,1846980000
6,2,50,4,366,23670900000,0,71806,13,36622,352,205,715,6,0,1,36123,71819,8824,7,0.17,29,2,8407180,295,279166000,69426900,1848650000
6,1,50,4,362,23669700000,0,72158,13,36622,340,270,800,6,0,1,36135,72171,8824,7,0.51,29,1,8204580,293,271461000,69344900,1850170000
6,1,50,3,363,23669100000,0,72498,13,36622,407,100,843,7,0,1,36148,72511,8824,7,0.19,29,1,8158440,296,302104000,69188100,1851020000
6,0,48,2,364,23668700000,0,72905,13,36622,437,121,866,8,0,1,36164,72918,8824,7,0.24,29,0,8231390,298,273835000,69073800,1852100000
6,1,48,3,363,23668100000,0,73342,13,36622,443,86,915,8,0,1,36112,73355,8824,7,0.12,29,1,8194150,298,301691000,69073800,1853240000
6,3,47,2,366,23667800000,0,73785,13,36622,328,300,942,9,0,1,36142,73798,8824,7,0.32,29,3,8266260,297,388305000,69074300,1854710000
6,2,47,2,363,23667200000,0,74113,13,36622,320,214,1002,10,0,1,36157,74126,8824,7,0.16,29,2,8206170,297,333383000,69074300,1855830000
6,1,48,3,366,23666500000,0,74433,13,36623,347,242,1047,10,0.288184,1,36128,74446,8824,7,0.28,29,1,8238610,297,301941000,69074300,1857040000
6,0,48,3,366,23665700000,0,74780,13,36623,391,113,1114,10,0,1,36101,74793,8824,7,0.2,29,0,8337520,295,381972000,69075000,1857990000
6,0,48,3,364,23665000000,0,75171,13,36623,476,85,1158,11,0,1,36130,75184,8824,7,0.22,29,0,8121590,295,319310000,69085100,1859060000
6,0,48,3,366,23664400000,0,75647,13,36623,481,123,1190,11,0,1,36142,75660,8824,7,0.15,29,0,8236510,297,361029000,69113300,1859720000
6,3,51,4,365,23663500000,0,76128,13,36623,426,129,1252,12,0,1,36113,76141,8824,7,0.09,29,3,8197190,297,393074000,69131300,1861240000
6,2,51,4,369,23662400000,0,76554,13,36623,339,454,1337,12,0.294985,1,36108,76567,8824,7,0.21,29,2,8412160,296,362303000,69131300,1850230000
6,3,50,3,370,23661500000,0,76893,13,36624,353,336,1413,12,0.283286,1,36139,76906,8824,7,0.3,29,3,8168620,296,383232000,69131600,1851500000
6,1,50,3,362,23660500000,0,77246,13,36625,394,204,1490,12,0,1,36121,77259,8824,7,0.38,29,1,8355730,293,300256000,69130400,1852830000
6,2,50,3,368,23659600000,0,77640,13,36625,430,151,1547,13,0,1,36131,77653,8824,7,0.21,29,2,8247260,295,298839000,69131300,1854120000
6,1,50,3,367,23659000000,0,78070,13,36625,390,188,1545,13,0,1,36099,78083,8824,7,0.26,29,1,8302420,295,361990000,69097200,1854960000
6,2,47,3,367,23658200000,0,78460,13,36625,371,273,1605,13,0,1,36103,78473,8824,7,0.1,29,2,8260090,295,308806000,69102600,1856960000
6,3,47,4,369,23657600000,0,78831,13,36625,394,207,1647,13,0,1,36104,78844,8824,7,0.04,29,3,8302050,294,355413000,69225900,1836580000
6,5,43,2,371,23657100000,0,79225,13,36625,417,139,1667,14,0,1,36094,79238,8824,7,0.01,29,5,8194290,298,337307000,69225900,1837540000
6,1,43,3,371,23656500000,0,79642,13,36625,360,654,1688,14,0.277778,1,36102,79655,8824,7,0.13,29,1,8550760,298,290017000,69228000,1838610000
6,4,43,3,371,23655800000,0,80002,13,36626,353,316,1727,14,0,1,36078,80015,8824,7,0.05,29,4,8287550,295,376444000,69231700,1834110000
6,1,43,2,365,23655200000,0,80355,13,36626,356,261,1693,14,0,1,36082,80368,8824,7,0.02,29,1,8318450,294,284007000,69231700,1834770000
6,0,41,3,364,23654500000,0,80711,13,36626,411,145,1701,14,0,1,36091,80724,8824,7,0.01,29,0,8311220,295,375732000,69223800,1835590000
6,0,41,4,362,23653500000,0,81122,13,36626,411,244,1753,14,0,1,36123,81135,8824,7,0.03,29,0,8285380,295,300243000,69225700,1836900000
6,1,39,3,362,23652800000,0,81533,13,36626,447,122,1775,14,0.223714,1,36080,81546,8824,7,0.27,29,1,8322850,294,359106000,69228700,1838290000
6,3,39,3,366,23652000000,0,81980,13,36627,399,146,1790,14,0,1,36049,81993,8824,7,0.21,29,3,8263560,293,345051000,69302200,1839820000
6,2,40,3,368,23651300000,0,82379,13,36627,420,326,1790,14,0,1,36071,82392,8824,7,0.12,29,2,8451740,293,387758000,69312000,1840900000
6,2,40,4,366,23649900000,0,82799,13,36627,398,336,1850,14,0,1,36084,82812,8824,7,0.25,29,2,8311420,293,332261000,69315900,1842570000
6,2,43,4,369,23648700000,0,83197,13,36627,372,350,1916,14,0,1,36085,83210,8824,7,0.18,29,2,8298800,295,314526000,69324300,1845010000
6,3,43,4,373,23647500000,0,83569,13,36627,367,465,1919,14,0,1,36084,83582,8824,7,0.21,29,3,8402660,295,278383000,69332600,1846830000
6,1,39,3,369,23646500000,0,83936,13,36627,377,337,1917,13,0,1,36037,83949,8824,7,0.08,29,1,8315940,295,302125000,69358400,1847770000
6,2,39,3,368,23645700000,0,84313,13,36627,426,135,1908,13,0,1,36055,84326,8824,8,0.2,29,2,8227870,295,370506000,69379900,1849010000
6,2,37,3,369,23645000000,0,84739,13,36627,432,178,1931,13,0,1,36081,84752,8824,7,0.07,29,2,8380060,295,282743000,69379900,1850360000
6,1,37,3,369,23644300000,0,85171,13,36627,380,334,1940,14,0,1,36100,85184,8824,7,0.19,29,1,8351490,293,360458000,69381900,1851310000
6,5,34,3,369,23643500000,0,85551,13,36627,362,400,1987,14,0.552486,1,36085,85564,8824,7,0.17,29,5,8268950,294,316208000,69381900,1852590000
6,2,33,2,372,23642900000,0,85911,15,36627,318,860,2000,14,1.57233,1,36039,85926,8824,7,0.06,30,2,8507060,295,342873000,69381900,1854490000
6,3,30,2,367,23642400000,0,86229,15,36632,304,395,1988,14,0,1,36039,86244,8824,7,0.1,30,3,8279200,295,352671000,69381900,1856090000
6,2,32,2,373,23641700000,0,86533,15,36632,346,619,1975,15,1.15607,1,36049,86548,8824,7,0.11,30,2,8521590,299,389894000,69381900,1856940000
6,2,35,3,379,23640800000,0,86877,17,36634,359,503,2012,14,1.39276,1,36075,86894,8824,7,0.22,30,3,8449520,300,389016000,69381900,1858310000
6,1,31,3,378,23640100000,0,87233,20,36636,347,750,2035,15,0,1,36080,87253,8824,7,0.3,30,1,8356390,300,362233000,69381900,1858710000
6,29,34,1,386,23639700000,0,87580,20,36636,189,438,2000,15,2.1164,1,36103,87600,8824,7,0.19,49,29,4316540,300,321035000,69381900,1861030000
6,89,33,0,446,23639600000,0,87766,23,36637,8,5,1928,15,0,1,36067,87789,8824,7,0.1,109,89,163325,300,350361000,69381900,1853470000
